y variable:,TotalRating,,,,,,,,,,,,,,,
485,Resutoranrejina  ,????? ????,Kyoto,Western Food (Other),Buffet style,500,¥1000~¥1999,3.03,3,3.04,11,34.988086527367,135.756552573071,,,
486,Akasaki  ,????,Shichijo,Izakaya (Tavern),Kyoto Cuisine,4500,NA,3.05,3.04,3.04,4,34.9894065189753,135.763011901983,,,
487,Ozabu  ,???,Sanjo,Izakaya (Tavern),Kyoto Cuisine,3500,NA,3.06,3.07,NA,7,35.008859559776,135.771111518635,,,
488,Sutekiandodainaburuba  ,???? ???? ????,Saiin,Bar,Steak,2500,NA,3.04,3.04,NA,2,35.0027856069687,135.730258524461,,,
489,Yakinikuyoshimi  ,?? ?,Jingu Marutamachi,Yakiniku (BBQ Beef),Steak,9000,¥1000~¥1999,3.58,3.59,3.39,18,35.0173827235779,135.769612073443,,,
490,sute-kihausupondo  ,??????? ? ??,Marutamachi,Steak,Hamburger Steak,4500,¥1000~¥1999,3.2,3.2,3.07,41,35.014871765185,135.759256393056,,,
491,Gyouzamatsukichi  ,?? ??,Kitano Hakubaicho,Dumplings,Izakaya (Tavern),2500,NA,3.07,3.08,NA,2,35.0251415111497,135.743988577097,,,
492,Pontochounabariya  ,??????,Gion Shijo,Italian,Wine bar,4500,NA,3.3,3.3,NA,9,35.0043728863169,135.771006226097,,,
493,Kamehameha  ,?????,Kawaramachi,Okonomiyaki,Teppanyaki,2500,¥1000~¥1999,3.05,3.06,NA,2,35.0056573254951,135.766715086751,,,
494,Bunta  ,???,Nagaoka Tenjin,Izakaya (Tavern),Chanko Nabe (Sumo Wrestlers Hot Pot),3500,NA,3.02,3.02,NA,2,34.9260684970239,135.69628460041,,,
495,Bejitejiya  ,????? ?????,Shijo,Korean cuisine,Yakiniku (BBQ Beef),3500,NA,3.5,3.5,NA,55,35.0025641538598,135.75703131118,,,
496,Juujuu  ,??,Kyoto,Yakiniku (BBQ Beef),Japanese food (other),3500,NA,3.03,3.03,NA,12,34.9836145308151,135.757990715088,,,
497,Kuuan  ,??,Kawaramachi,Izakaya (Tavern),Creative cuisine,3500,~¥999,3.04,3.04,NA,3,35.0029778822432,135.766278579702,,,
498,L'ajitto  ,L’ajitto,Marutamachi,Teppanyaki,Okonomiyaki,9000,¥2000~¥2999,3.23,3.23,NA,7,35.0135983692724,135.763778853873,,,
499,Aburaya  ,????,Uji,Izakaya (Tavern),Kushi-age (Fried Skewer),3500,NA,3.05,3.05,NA,5,34.8876733028321,135.799914983924,,,
500,yakitorisutandosakabakadofuku  ,????????? ??,Shijo,Izakaya (Tavern),Japanese food (other),2500,NA,3.28,3.28,NA,5,35.0021764378276,135.758192065964,,,
501,Kyoutosakagurakan  ,?????,Shijo,Izakaya (Tavern),Bar,3500,¥2000~¥2999,3.25,3.15,3.21,8,35.0013937471055,135.758383197238,,,
502,Sutekihanasato  ,?????? ???,Gion Shijo,Steak,Teppanyaki,25000,¥6000~¥7999,3.17,3.06,3.33,5,35.0057496936379,135.775634619509,,,
503,Tawaterasu  ,??????,Kyoto,Buffet style,Kaiseki (Traditional Japanese),4500,¥2000~¥2999,3.35,3.09,3.5,29,34.9875874625536,135.759327643357,,,
504,Gionshimbashinakatani  ,???? ??,Gion Shijo,Kyoto Cuisine,Kaiseki (Traditional Japanese),9000,¥3000~¥3999,3.56,3.55,3.31,8,35.0059698378736,135.774428780362,,,
505,Orudohonkonresutorankyouto  ,???????,Shijo,Chinese,Cantonese Cuisine,12500,¥1000~¥1999,3.88,4.04,3.61,148,35.0031502388152,135.759122777166,,,
506,Okonomiyakitsuruhashifuugetsu  ,????? ???? ???????,Kyoto,Izakaya (Tavern),Okonomiyaki,1500,~¥999,3.09,3.07,3.09,21,34.9882082257195,135.759111799369,,,
507,Yakinikuyaruki  ,????? ??????,Gion Shijo,Yakiniku (BBQ Beef),Steak,2500,¥1000~¥1999,3.07,3.08,3.06,29,35.0036731325933,135.770841270236,,,
508,trattoria sette  ,?????? ??? ????? ??????? ??,Shichijo,Italian,Pizza,5500,¥2000~¥2999,3.57,3.55,3.52,112,34.9885256615719,135.773285885375,,,
509,Kurosuke  ,????,Kitano Hakubaicho,Tofu,Yuba,6500,¥3000~¥3999,3.09,3.08,3.08,26,35.030690044604,135.737293541279,,,
510,Imozou  ,?? ??????,Gion Shijo,Izakaya (Tavern),Motsu Nabe (Offel Hot Pot),3500,NA,3.05,3.06,NA,6,35.0046063909223,135.770386496894,,,
511,Denen  ,DEN-EN,Sanjo,Dining bar,Bar,2500,NA,3.04,3,3.05,15,35.0085117915368,135.769528055042,,,
512,Kenzoesuteitowainarigionten  ,?????????????? ???,Gion Shijo,Italian,Wine bar,9000,¥3000~¥3999,3.61,3.62,3.1,18,35.0041894378747,135.774262180344,,,
513,Osteria Bastille  ,????????????,Karasuma,Italian,French,4500,¥1000~¥1999,3.42,3.2,3.49,86,35.0062257722612,135.760787219558,,,
514,IN THE GREEN  ,?????????,Kitayama,Italian,Pizza,3500,¥1000~¥1999,3.52,3.41,3.54,101,35.0508266183908,135.764285708834,,,
515,Ajoiichanchi  ,agio.iichan.chi,Fushimi Momoyama,Dining bar,Cafe,2500,~¥999,3.08,3.03,3.11,40,34.9331000107658,135.762392397532,,,
516,Kitayamafuurin  ,??????,Kitayama,Kaiseki (Traditional Japanese),Seafood,6500,¥2000~¥2999,3.05,3.05,NA,1,35.053163848331,135.76313680775,,,
517,burassuri-kontowa-ru  ,?????????????,Nishioji,Izakaya (Tavern),Bistro,3500,~¥999,3.53,3.53,3.38,16,34.9806968970149,135.732464636026,,,
518,Honmamonwagyu-sakanaya-hirari  ,??????? ?? ???,Kawaramachi,Yakiniku (BBQ Beef),Horumon (BBQ Offel),4500,NA,3.17,3.17,3,13,35.0058629134426,135.769828429833,,,
519,Manchou  ,??,Myoshinji,Kyoto Cuisine,Kaiseki (Traditional Japanese),4500,¥2000~¥2999,3.07,3.05,3.07,12,35.0259283001596,135.719840407183,,,
520,Risutoranteoraegion  ,?????? ?????,Gion Shijo,Italian,Pasta,12500,¥4000~¥4999,3.59,3.59,3.06,13,35.0057343764294,135.773283426592,,,
521,Taishuunikubarujuu  ,????? 7+3,Sai,Bar,Steak,3500,NA,3.05,3.05,NA,3,35.0055495336839,135.733446188025,,,
522,Oyajinokura  ,?????,Kyoto Shiyakusho Mae,Izakaya (Tavern),Seafood,3500,NA,3.04,3.04,NA,6,35.0093603107393,135.769462188112,,,
523,Occobe.  ,?????,Higashiyama,Italian,Pasta,3500,~¥999,3,3,3,7,35.0093065901891,135.778770584191,,,
524,itariamba-rukimuraya  ,Italian BAR KIMURAYA ?????,Kyoto,Italian,Bar,2500,NA,3.08,3.08,NA,28,34.9874344367176,135.760092031365,,,
525,Cafe Restaurant Le Temps  ,????,Kyoto,Buffet style,Cafe,5500,¥2000~¥2999,3.46,3.26,3.5,129,34.9860776286519,135.759591302087,,,
526,sushidainingudaihachi  ,Sushi Dining ??,Karasuma,Sushi,Creative cuisine,5500,NA,3.06,3.06,NA,5,35.0043950911091,135.758289455725,,,
527,Umayakinikusemmontensakuratomomiji  ,?????? ??momiji ??,Sanjo,Yakiniku (BBQ Beef),Meat dishes,4500,NA,3.53,3.53,NA,26,35.0074019139867,135.769741977266,,,
528,kyoutofushimigurapontochouminamian  ,????? ??? ??,Gion Shijo,Izakaya (Tavern),Japanese food (other),4500,¥1000~¥1999,3,3,3.05,4,35.0049177583206,135.771062815279,,,
529,Gempinfugushijoukarasumanoseki  ,???? ??????,Karasuma,Izakaya (Tavern),Fugu (Blowfish),4500,¥3000~¥3999,3.05,3.05,NA,9,35.0029327273151,135.762620299604,,,
530,Shou  ,??miso?,Marutamachi,Oden,Izakaya (Tavern),4500,NA,3.35,3.35,NA,11,35.0172662004822,135.757492262656,,,
531,Nikujuuhachi  ,??? ????,Rokujizo,Yakiniku (BBQ Beef),NA,2500,NA,3,3,NA,6,34.9321277379282,135.798820079599,,,
532,Gori's Kitchen  ,???? ????,Jujo,Italian,Pizza,3500,~¥999,3.05,3.05,NA,10,34.9714040036815,135.748457902315,,,
533,Tenkanoyakinikudaishougun  ,????? ??? ?????,Kyoto,Yakiniku (BBQ Beef),Korean cuisine,3500,~¥999,3.05,3.05,3.04,19,34.9874677450198,135.758862965239,,,
534,Kameya  ,??? ??,Saiin,Crab,Fugu (Blowfish),4500,¥2000~¥2999,3.02,3,3.03,10,35.0037832955078,135.731258950996,,,
535,giombashunrou  ,?? ???,Gion Shijo,Meat dishes,Regional Cuisine (Other),9000,NA,3.06,3.07,NA,13,35.0062088490178,135.772780507378,,,
536,Chishokufu  ,???,Emmachi,Chinese,Sichuan Cuisine,2500,~¥999,3.06,3.03,3.06,9,35.0172235312682,135.731640800471,,,
537,eetokodori  ,?????? ????????,Nishioji,Izakaya (Tavern),Yakitori (Grilled chicken),2500,NA,3.05,3.06,NA,1,34.9801119574073,135.732340228845,,,
538,Kasuian  ,???,Higashiyama,Kyoto Cuisine,Kaiseki (Traditional Japanese),6500,¥3000~¥3999,3.06,3.06,3.04,7,35.004593686488,135.780302762538,,,
539,Mimasuyamonami  ,???? ???,Kawaramachi,Creative cuisine,Kyoto Cuisine,4500,¥1000~¥1999,3.49,3.42,3.48,18,35.0006804052778,135.76943147919,,,
540,Juunikiyakan  ,???? ? ???,Kyoto,Izakaya (Tavern),Kyoto Cuisine,2500,~¥999,3.06,3.06,3,31,34.9835165292173,135.760479679558,,,
541,kunseitojibi-ruwachi  ,??????? ??,Karasuma,Izakaya (Tavern),Yakitori (Grilled chicken),3500,NA,3.51,3.51,NA,110,35.0046809658873,135.762412711238,,,
542,Torihime  ,???? ????,Kawaramachi,Izakaya (Tavern),Yakitori (Grilled chicken),2500,NA,3,3,NA,35,35.0050627109849,135.769431299658,,,
543,Cafe Lavender  ,??? ?????,Nijo,Buffet style,Izakaya (other),1500,¥1000~¥1999,3.04,3.04,3.02,2,35.0150178405933,135.742204191403,,,
544,Kyoutobatake  ,?????,Kyoto,Shabu Shabu (Japanese Steamboat),Izakaya (Tavern),3500,¥2000~¥2999,3.03,3.03,NA,11,34.9874322147137,135.760090920449,,,
545,Fesshimon  ,?????????,Keihan Yamashina,Italian,Bar,3500,¥1000~¥1999,3.05,3.05,NA,1,34.9900580758513,135.809567523856,,,
546,nikuyaoushin  ,?? ??,Karasuma Oike,Yakiniku (BBQ Beef),Kyoto Cuisine,9000,NA,3.58,3.58,NA,23,35.0116048692233,135.757929986961,,,
547,Sumibirobataikoru  ,????????,Shijo,Izakaya (Tavern),Seafood,3500,NA,3.04,3.04,NA,1,35.0021792152744,135.758190121553,,,
548,Hisa  ,??????????????? ? ,Emmachi,Champon Noodle,Ramen,1500,~¥999,3.38,3.06,3.38,24,35.0184085511744,135.724134147115,,,
549,Horumondaigorou  ,???????,Gion Shijo,Yakiniku (BBQ Beef),Horumon (BBQ Offel),5500,NA,3.44,3.44,NA,4,35.0042417756858,135.774278690435,,,
550,Hikohachi  ,??,Gion Shijo,Sushi,Seafood,5500,¥1000~¥1999,3.04,3.04,3.04,7,35.000418626906,135.777336112542,,,
551,Matsusakagyuuwattsu  ,??? What’s,Karasuma Oike,Yakiniku (BBQ Beef),Horumon (BBQ Offel),9000,NA,3.26,3.09,3.38,43,35.0083900379547,135.758005559052,,,
552,FORTUNE GARDEN KYOTO  ,??????????????,Kyoto Shiyakusho Mae,Bistro,Western Cuisine,4500,¥1000~¥1999,3.59,3.58,3.56,107,35.0125174606404,135.768751823969,,,
553,Enrian  ,???? ????,Fushimi Momoyama,Creative cuisine,Japanese food (other),4500,¥1000~¥1999,3,3,NA,8,34.9328131277709,135.764153653357,,,
554,kyuushuusakabaajito  ,???? ???,Nishi Maizuru,Izakaya (Tavern),Fowl,4500,NA,3.03,3.04,NA,3,35.4450840478361,135.327884910655,,,
555,Heso  ,?? ?????,Kyoto,Standing style soba,Izakaya (Tavern),1500,~¥999,3.35,3.33,3.08,54,34.9890814844868,135.760190280706,,,
556,Kyounozenkuruma  ,??? ? ?????,Shijo,Izakaya (Tavern),Yakitori (Grilled chicken),4500,¥1000~¥1999,3.52,3.35,3.54,42,35.0019159878339,135.762640597394,,,
557,oushuuizakayabiruzu  ,????? Bill’s,Fushimi Momoyama,Izakaya (Tavern),Pizza,3500,NA,3.03,3.03,3,5,34.9331705620257,135.762578489939,,,
558,Aburishibuya  ,????? ?????,Keihan Yamashina,Izakaya (Tavern),Robatayaki,5500,NA,3.05,3.05,NA,4,34.9895299150812,135.81621255186,,,
559,Norakuro  ,???????? Norakuro,Nishioji,Italian,Bistro,3500,¥1000~¥1999,3.06,3.06,3.06,10,34.9868846343161,135.736232371555,,,
560,Fuubitosuuro  ,???????,Kawaramachi,Bar,Steak,3500,NA,3.29,3.29,NA,13,35.0024990219314,135.764982320515,,,
561,Kaisendokorowatanabeya  ,??? ?????,Karasuma Oike,Seafood,Izakaya (Tavern),4500,NA,3.06,3.06,NA,13,35.0121923659181,135.761338287963,,,
562,Gioniwamoto  ,?????,Gion Shijo,Kyoto Cuisine,Kappo (Traditional Japanese),12500,¥4000~¥4999,3.63,3.54,3.68,18,35.0026291866409,135.7752089652,,,
563,Gyuutankeisuke  ,????? ?????,Kyoto,Izakaya (Tavern),Gyutan (Beef tongue),3500,NA,3.05,3.05,NA,13,34.9874088836333,135.760077033787,,,
564,Oribuoirusemmontenaorio  ,???????????? A?Olio,Sanjo,Bistro,Steak,3500,¥2000~¥2999,3.06,3.06,NA,3,35.0075935848322,135.771154906653,,,
565,Seichuuan  ,???,Mototanaka,French,Western Food (Other),5500,¥3000~¥3999,3.04,3,3.05,16,35.0234566833485,135.791238063938,,,
566,Kyoukurozakura  ,????,Gion Shijo,Yakiniku (BBQ Beef),Horumon (BBQ Offel),5500,NA,3.06,3.06,NA,4,35.0049974654336,135.770685898467,,,
567,Nettaishokudou  ,???? ??????,Gion Shijo,Thailand cooking,NA,2500,~¥999,3.15,3.06,3.28,21,35.0036200378739,135.770765280341,,,
568,Toriseetakoyakushiten  ,??? ????,Karasuma,Yakitori (Grilled chicken),Izakaya (Tavern),3500,~¥999,3.04,3,3.06,13,35.0060560797894,135.761451338878,,,
569,Fujiishi  ,?? ??,Gion Shijo,Kappo (Traditional Japanese),Japanese food (other),4500,NA,3.5,3.5,NA,9,35.0042929037766,135.775563859125,,,
570,yakinikuyaruki  ,????? ???,Ichijoji,Yakiniku (BBQ Beef),Izakaya (Tavern),2500,NA,3.03,3.04,NA,9,35.0424933999691,135.783447001167,,,
571,Unkai  ,??,Nijojo Mae,Kaiseki (Traditional Japanese),Sushi,9000,¥3000~¥3999,3.18,3.04,3.35,28,35.0126132859341,135.752975629768,,,
572,Izakayamaruya  ,??? ???,Kawaramachi,Izakaya (Tavern),Japanese food (other),2500,NA,3.03,3.04,NA,12,35.0062175886411,135.769308178932,,,
573,kyoutoarashiyamagoseiyuunoyadoranzan  ,????? ????? ????,Arashiyama,Other,NA,6500,¥3000~¥3999,3.21,3.21,3.06,17,35.0139667695544,135.674451255559,,,
574,Shimogamosaryou  ,???? ??,Demachiyanagi,Kaiseki (Traditional Japanese),Kyoto Cuisine,17500,¥8000~¥9999,3.61,3.16,3.65,72,35.0341194079277,135.773971784747,,,
575,Kifunekiraku  ,?????,Kurama,Kaiseki (Traditional Japanese),Kyoto Cuisine,12500,¥3000~¥3999,3.52,3.51,3.08,23,35.121465435077,135.763333646673,,,
576,Nikuyasuzu  ,?? ??,Shichijo,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3500,¥1000~¥1999,3.06,3.05,3.05,5,34.9891627269843,135.768209610961,,,
577,KITAYAMA MONOLITH  ,??????,Shugakuin,Kaiseki (Traditional Japanese),Kyoto Cuisine,6500,¥3000~¥3999,3.06,3.06,3.05,22,35.0532023785241,135.790545640787,,,
578,Watanabe  ,????????? ???? ,Nijojo Mae,Beef dishes,French,5500,¥5000~¥5999,3.54,3.54,3.04,15,35.0106682253045,135.753496787151,,,
579,clover  ,??????????? ?????,Sanjo,Dining bar,Italian,3500,NA,3.06,3.06,NA,4,35.0075169001933,135.769656423521,,,
580,hamba-guandosute-kipondo  ,?????&???? ? ????,Tambaguchi,Hamburger Steak,Steak,1500,¥1000~¥1999,3.06,3.06,3.05,28,34.9893381057758,135.7432611193,,,
581,Gempinfugukyoutoekimaenoseki  ,???? ??????,Kyoto,Fugu (Blowfish),Hot Pot (other),4500,¥3000~¥3999,3.07,3.03,3.07,6,34.9882018600231,135.760400581518,,,
582,guramuromanthikkumairu-mu  ,g ????????????,Kyoto Shiyakusho Mae,Dining bar,Italian,2500,NA,3.03,3.03,NA,6,35.0074640381739,135.764509908928,,,
583,Giombengara  ,??????,Gion Shijo,Kaiseki (Traditional Japanese),Kyoto Cuisine,9000,¥4000~¥4999,3.05,3.05,NA,2,35.0047375449195,135.773644831362,,,
584,gochisouizakayaippaiippai  ,?????? ???????? ???,Fujinomori,Izakaya (Tavern),Seafood,2500,NA,3,3,NA,4,34.9591012183019,135.768103226105,,,
585,uotanafumibun  ,?????,Sanjo,Kappo (Traditional Japanese),Kyoto Cuisine,5500,NA,3.35,3.35,NA,9,35.0083107259379,135.770902394605,,,
586,Kyouhorumonkura  ,????? ? ?????,Kawaramachi,Yakiniku (BBQ Beef),Horumon (BBQ Offel),3500,~¥999,3.04,3.04,3.03,16,35.0035175580113,135.766923779049,,,
587,itariambarutoreotto  ,???????Treotto,Omiya,Italian,Pizza,3500,NA,3.09,3.09,NA,25,35.0043310382601,135.748510548589,,,
588,Buraitonkicchin  ,?????????,Keihan Yamashina,Buffet style,Western Cuisine,2500,¥2000~¥2999,3.16,3.14,3.07,23,34.9914324974048,135.816673259334,,,
589,Aritsune  ,??,Kyoto Shiyakusho Mae,Kappo (Traditional Japanese),Kyoto Cuisine,9000,NA,3.69,3.69,NA,26,35.0136786894351,135.766697218916,,,
590,Akayashirosakae  ,??????,Kawaramachi,Yakiniku (BBQ Beef),Izakaya (Tavern),4500,NA,3.21,3.21,NA,14,35.0027941861968,135.764822728478,,,
591,Kihara  ,???,Marutamachi,Yakiniku (BBQ Beef),Horumon (BBQ Offel),4500,~¥999,3.15,3.15,3.05,15,35.0145004059064,135.758677569336,,,
592,Kamon  ,??-kamon-,Kawaramachi,Italian,Bar,3500,¥1000~¥1999,3.31,3.31,3.06,20,35.000848950131,135.766670311855,,,
593,Mew’z cafe  ,???? ???,Kyoto Shiyakusho Mae,Dining bar,Thailand cooking,2500,~¥999,3.06,3.02,3.06,19,35.0140803189745,135.767031061588,,,
594,kyougokushinobinosato  ,??????,Kawaramachi,Creative cuisine,Sushi,3500,NA,3,3,3.04,43,35.0046718932308,135.767739213735,,,
595,Takaraya  ,?? ????,Kujo,Izakaya (Tavern),Yakitori (Grilled chicken),2500,NA,3.07,3.07,NA,4,34.9818253292414,135.760938885954,,,
596,datten  ,????,Gion Shijo,Italian,Bar,4500,NA,3.03,3.03,NA,7,35.0029146749286,135.773106071146,,,
597,Tatsumi  ,???,Saiin,Kappo (Traditional Japanese),Sushi,5500,NA,3.05,3.05,NA,3,35.0029129537785,135.731653525997,,,
598,chuugokuryourikoukaryuuhou  ,???? ????,Kyoto,Chinese,Dim sum,6500,¥3000~¥3999,3.31,3.26,3.17,16,34.986018067405,135.752539668245,,,
599,Kaburaya  ,??,Gion Shijo,Kyoto Cuisine,Creative cuisine,4500,NA,3.51,3.51,NA,23,35.0033787289252,135.774285226606,,,
600,Kaiseitei  ,??? ???,Kitayama,French,Italian,4500,¥2000~¥2999,3.39,3.08,3.37,36,35.0511669200994,135.767739572989,,,
601,Kushikatsutakoyakiseichan  ,??? ???? ????? ?????,Kyoto,Izakaya (Tavern),Takoyaki,2500,NA,3.05,3.04,3.02,3,34.9882171369867,135.76044752136,,,
602,Gyuuzen  ,?? ?????,Shijo,Shabu Shabu (Japanese Steamboat),Sukiyaki,4500,NA,3.05,3.05,NA,10,35.0026266942601,135.759854407176,,,
603,Kyouzakanafukuya  ,?? ???,Nijojo Mae,Izakaya (Tavern),Seafood,4500,NA,3.04,3.04,NA,1,35.0087214433883,135.750880427406,,,
604,Toto  ,??,Nishi Maizuru,Seafood,Sushi,4500,¥1000~¥1999,3.22,3.12,3.21,13,35.443161202914,135.328169142247,,,
605,Ganko  ,??? ??????,Kyoto Shiyakusho Mae,Kaiseki (Traditional Japanese),Shabu Shabu (Japanese Steamboat),5500,¥3000~¥3999,3.52,3.51,3.32,79,35.0127699701935,135.77084497184,,,
606,PASTA MORE  ,?????? ????,Kyoto,Italian,French,2500,¥1000~¥1999,3,3.06,3,77,34.9846169425753,135.759077245365,,,
607,Kyoumachibaru  ,????,Momoyamagoryomae,Dining bar,Izakaya (Tavern),4500,NA,3.04,3.04,NA,3,34.9332422663806,135.765175215425,,,
608,wagyuuyakinikutoku  ,???? ?,Sanjo,Yakiniku (BBQ Beef),Korean cuisine,6500,¥1000~¥1999,3.53,3.53,3.2,29,35.0063420782855,135.772658172762,,,
609,Dembei  ,???,Kurama,Soba,Kamameshi (Clay pot rice),1500,NA,3.24,3.1,3.16,21,35.1208407650961,135.762499300282,,,
610,Tsukinokurabito  ,????,Fushimi Momoyama,Kappo (Traditional Japanese),Dining bar,3500,¥1000~¥1999,3.5,3.35,3.46,110,34.9305938797046,135.761806728228,,,
611,Kinnotori  ,??? ?????,Kujo,Izakaya (Tavern),Yakitori (Grilled chicken),3500,NA,3,3,NA,4,34.9816634074628,135.761244979099,,,
612,Zekuu  ,??,Imadegawa,Ramen,Boneless deep-fried chicken,500,~¥999,3.34,3.14,3.3,39,35.0295781322478,135.75264459839,,,
613,Rojimon  ,????,Karasuma Oike,Izakaya (Tavern),Kyoto Cuisine,5500,NA,3.57,3.57,3,39,35.0103674756545,135.756446000514,,,
614,Aiemuo  ,IMO,Shichijo,Pizza,Dining bar,2500,NA,3.06,3.06,NA,2,34.9891015314119,135.762999490922,,,
615,Al Vere  ,??????,Momoyamagoryomae,Italian,Pasta,3500,~¥999,3,3,3.01,6,34.9332295379167,135.764975879634,,,
616,Nijoukiduki  ,?? ??,Kyoto Shiyakusho Mae,Sushi,Creative cuisine,6500,¥1000~¥1999,3.57,3.54,3.55,27,35.0135911599358,135.764472407717,,,
617,Hirarinteitemboukaku  ,???  ???,Kyoto,Izakaya (Tavern),Kyoto Cuisine,3500,NA,3,3,NA,1,34.9894197784287,135.760006669268,,,
618,Kyoutogiommiyagawachououmie  ,???? ??? ???,Kiyomizu Gojo,Wine bar,Bar,4500,NA,3.26,3.26,3.05,14,34.9993616809574,135.770777816982,,,
619,kibunebeniya  ,?????,Kurama,Kaiseki (Traditional Japanese),Kyoto Cuisine,6500,¥6000~¥7999,3.54,3.34,3.51,30,35.1167956173022,135.761073216075,,,
620,Koikoi  ,????,Gion Shijo,Yakitori (Grilled chicken),Kushi-age (Fried Skewer),2500,NA,3,3,NA,14,35.0059291159742,135.770727342295,,,
621,Suiba  ,??? ??????,Karasuma,Stand Bar,Dining bar,1500,NA,3.53,3.53,3.12,29,35.0062037641349,135.757006701205,,,
622,Bussarakan  ,????,Kiyomizu Gojo,Thailand cooking,Creative cuisine,4500,¥1000~¥1999,3.14,3.07,3.24,56,34.9997574426168,135.769097938274,,,
623,Saikouchou  ,???,Ogura,Yakitori (Grilled chicken),Izakaya (Tavern),3500,NA,3.05,3.06,NA,1,34.896595325331,135.779503768287,,,
624,Noukoutoripaitanramemmisora  ,????????? ??,Kawaramachi,Ramen,Tsukemen,500,~¥999,3.09,3.06,3.09,20,35.0012841378747,135.768565480319,,,
625,Yakinikutoraji  ,????? ???,Kyoto,Yakiniku (BBQ Beef),Horumon (BBQ Offel),5500,¥1000~¥1999,3.13,3.05,3.25,39,34.9882521084398,135.759027359917,,,
626,Ganko  ,??? ??????,Kyoto,Kaiseki (Traditional Japanese),Japanese food (other),3500,¥1000~¥1999,3.18,3.1,3.18,50,34.9859973602796,135.759638246329,,,
627,Sajjoupakuchi  ,??????,Kyoto Shiyakusho Mae,Thailand cooking,Izakaya (Tavern),2500,~¥999,3.52,3.5,3.49,99,35.0090097415401,135.76653439185,,,
628,Gionhatanaka  ,????,Gion Shijo,Ryokan,Kyoto Cuisine,12500,¥5000~¥5999,3.65,3.65,3.54,22,35.0023273381457,135.778853676405,,,
629,YURURI  ,???,Jingu Marutamachi,Izakaya (Tavern),NA,4500,¥2000~¥2999,3.17,3.17,3.06,10,35.0157998876016,135.768767504871,,,
630,Yakinikushoukakuoukiyamachitei  ,?????????,Sanjo,Yakiniku (BBQ Beef),Gyutan (Beef tongue),3500,NA,3.06,3.06,NA,15,35.0070330674757,135.769909480337,,,
631,Houshouan  ,???,Gion Shijo,Kyoto Cuisine,Tofu,4500,NA,3.03,3.03,NA,6,35.0050605229677,135.771185298533,,,
632,Kankokuanjupontochourinanha  ,????????????,Gion Shijo,Korean cuisine,Asian & ethnic cuisine (and others),4500,NA,3.56,3.56,NA,52,35.005508525544,135.770895579745,,,
633,oumigyuujukuseisute-kiichigo-kyu-roku  ,?????????1596,Sanjo,Steak,Yakiniku (BBQ Beef),3500,NA,3.06,3.06,3.04,4,35.0063734635797,135.772644561336,,,
634,Yukinoshita  ,??? ????,Nijojo Mae,Pancake,Shaved ice (snow cone),1500,¥1000~¥1999,3.58,3.13,3.58,131,35.0084717971417,135.753701315737,,,
635,Yakinikuhorumonfukukawa  ,?????????,Omiya,Yakiniku (BBQ Beef),NA,3500,NA,3.04,3.04,NA,1,35.0039224866354,135.749414381225,,,
636,Purachinabifu  ,???????,Gion Shijo,Teppanyaki,Steak,5500,NA,3.53,3.52,3.27,20,35.0033429568534,135.772785522492,,,
637,Gionroiro  ,?? ??,Gion Shijo,French,NA,25000,¥10000~¥14999,3.83,3.8,3.58,31,35.0039998663877,135.774809490824,,,
638,Gyuurakutei  ,???,Shijo,Yakiniku (BBQ Beef),Horumon (BBQ Offel),5500,NA,3.16,3.16,NA,32,35.0038542911101,135.756886263826,,,
639,Ristorante t.v.b  ,?????? ?? ???? ???,Gion Shijo,Italian,Wine bar,17500,¥5000~¥5999,3.67,3.64,3.62,121,35.0024586542841,135.775492838365,,,
640,YEBISU  ,??? ?,Keihan Yamashina,Dandan noodles,Ramen,500,NA,3.07,3.06,3.07,17,34.9898807038199,135.815807569343,,,
641,Takayasuzekuu  ,?? ??,Karasuma,Ramen,NA,500,~¥999,3.09,3.06,3.09,26,35.0062515568525,135.758154659223,,,
642,Koshitsuyakinikugokkoya  ,???? ????,Kyoto Shiyakusho Mae,Yakiniku (BBQ Beef),Izakaya (Tavern),3500,NA,3.02,3.02,NA,7,35.0147310969732,135.767848185985,,,
643,Ebisu  ,???,Kyoto,Ramen,Chinese,500,~¥999,3.51,3.48,3.17,125,34.9879265422866,135.760671004052,,,
644,izakayakyounoshunsaiirodori  ,??? ????????,Kyoto,Izakaya (Tavern),Seafood,3500,NA,3.05,3.05,NA,23,34.9875927316899,135.758865181522,,,
645,matono  ,???,Gion Shijo,Kappo (Traditional Japanese),Kaiseki (Traditional Japanese),12500,¥4000~¥4999,3.72,3.63,3.72,69,35.0015654801733,135.779138965567,,,
646,Shiunsen  ,???,Kyoto Shiyakusho Mae,Soba,Kappo (Traditional Japanese),3500,¥1000~¥1999,3.53,3.28,3.52,40,35.0101610034653,135.766315468137,,,
647,BEER PUB Takumiya  ,????,Karasuma Oike,Dining bar,Italian,3500,NA,3.54,3.54,3.05,20,35.0121406935032,135.760692788396,,,
648,Kidoriya  ,???,Kyoto,Izakaya (Tavern),Yakitori (Grilled chicken),2500,~¥999,3,3.06,3,12,34.988058244401,135.759262904836,,,
649,Kumamotosougouinshokutemmao  ,??????? MAO,Karasuma,Bar,Cafe,3500,~¥999,3.25,3.06,3.46,35,35.0053475358147,135.76095613485,,,
